Word,Pos,Neg,Attr
sluice,0,0,v
sluice,0,0,v
sluice_down,0,0,v
sluice_valve,0,0,n
sluicegate,0,0,n
sluiceway,0,0,n
sluicing,0,0.125,a
slum,0,0.5,n
slum,0,0,v
slum_area,0,0.5,n
slumber,0,0.125,v
slumber,0,0,n
slumber,0,0,n
slumber_party,0,0,n
slumberer,0,0,n
slumberous,0.5,0.125,a
slumberous,0.375,0,a
slumbery,0.5,0.125,a
slumbrous,0.5,0.125,a
slumbrous,0.375,0,a
slumgullion,0,0,n
slummy,0,0.625,a
slump,0.375,0.125,n
slump,0,0.25,n
slump,0,0,v
slump,0,0,v
slump,0,0,v
slump,0,0,v
slur,0.25,0.25,v
slur,0,0.25,n
slur,0,0,n
slur,0,0,n
slur,0,0,v
slur,0,0,v
slur,0,0,v
slur_over,0,0,v
slurp,0,0,v
slurred,0,0,a
slurry,0,0,n
slush,0,0.375,v
slush,0,0,n
slush,0,0,v
slush_around,0,0.375,v
slush_fund,0,0,n
slushy,0.125,0.25,a
slushy,0.125,0,a
slut,0,0.75,n
slut,0,0.125,n
sluttish,0,0.25,a
sluttish,0,0,a
sluttishness,0.375,0,n
sluzhba_vneshney_razvedki,0,0,n
sly,0.625,0.125,a
slyboots,0,0.375,n
slyly,0.25,0,r
slyness,0.625,0,n
sm,0,0,n
sm,0,0,n
smack,0.5,0,n
smack,0,0.125,n
smack,0,0.125,v
smack,0,0,n
smack,0,0,n
smack,0,0,n
smack,0,0,n
smack,0,0,r
smack,0,0,v
smack,0,0,v
smack,0,0,v
smack,0,0,v
smacker,0,0,n
smacker,0,0,n
smacking,0,0,n
small,0.125,0.125,a
small,0,0.875,a
small,0,0.75,a
small,0,0.375,a
small,0,0.25,a
small,0,0.125,a
small,0,0.125,a
small,0,0,a
small,0,0,a
small,0,0,a
small,0,0,n
small,0,0,n
small,0,0,r
small_beer,0.125,0.125,n
small_boat,0,0,n
small_business_administration,0,0,n
small_businessman,0,0,n
small_calorie,0,0,n
small_cane,0,0,n
small_cap,0,0,n
small_cap,0,0,n
small_capital,0,0,n
small_cell_carcinoma,0,0,n
small_change,0,0.125,n
small_civet,0,0,n
small_computer_system_interface,0,0,n
small_cranberry,0,0,n
small_farmer,0,0,n
small_fortune,0,0,n
small_fry,0,0.125,n
small_fry,0,0,n
small_hours,0,0,n
small_indefinite_amount,0.125,0.625,n
small_indefinite_quantity,0.125,0.625,n
small_intestine,0,0,n
small_letter,0,0,n
small_loan_company,0,0,n
small_magellanic_cloud,0,0,n
small_person,0,0,n
small_print,0,0,n
small_print,0,0,n
small_ship,0,0,n
small_slam,0,0,n
small_stores,0,0,n
small_stuff,0,0,n
small_talk,0,0,n
small_town,0,0,n
small_voice,0.375,0,n
small_white,0,0,n
small_white_aster,0,0,n
small-arm,0,0,n
small-cap,0,0,a
small-capitalisation,0,0,a
small-capitalization,0,0,a
small-eared,0.375,0,a
smaller,0,0.125,a
smaller_pectoral_muscle,0,0,n
smalley,0,0,n
smalleye_hammerhead,0,0.375,n
small-for-gestational-age_infant,0,0.375,n
small-fruited,0.375,0,a
small-grained,0,0,a
smallholder,0,0,n
smallholding,0,0,n
smallish,0,0,a
small-leaved_lime,0,0,n
small-leaved_linden,0,0,n
small-minded,0.25,0.125,a
small-mindedly,0,0,r
smallmouth,0,0,n
smallmouth_bass,0,0,n
smallmouth_bass,0,0,n
smallmouth_black_bass,0,0,n
smallmouthed_bass,0,0,n
smallmouthed_black_bass,0,0,n
smallness,0.5,0,n
smallness,0,0,n
smallness,0,0,n
smallness,0,0,n
small-particle_pollution,0,0,n
smallpox,0.375,0.125,n
smallpox_virus,0,0,n
small-scale,0,0.125,a
small-scale,0,0,a
small-seeded,0,0,a
small-time,0.444,0.556,a
smalltooth_sawfish,0,0,n
small-toothed,0,0,a
small-winged,0,0,a
smaltite,0,0,n
smarm,0.125,0.625,n
smarmily,0.25,0,r
smarminess,0.5,0.25,n
smarmy,0.25,0.5,a
smart,0.75,0,a
smart,0.5,0,a
smart,0.5,0,a
smart,0.5,0,a
smart,0.5,0,a
smart,0,0.875,a
smart,0,0.625,n
smart,0,0.375,v
smart,0,0.125,a
smart_aleck,0,0.25,n
smart_as_a_whip,0.5,0,a
smart_bomb,0,0,n
smart_card,0,0,n
smart_money,0.25,0.5,n
smart_money,0,0,n
smart_money,0,0,n
smart_set,0,0,n
smarta,0,0,n
smarten_up,0.25,0,v
smarten_up,0,0,v
smarting,0,0.625,n
smartly,0.5,0,r
smartly,0.375,0,r
smartly,0.375,0,r
smartness,0.625,0,n
smartness,0.375,0,n
smartness,0.375,0,n
smartness,0,0.625,n
smash,0.625,0,n
smash,0.5,0,n
smash,0.125,0.375,v
smash,0,0.75,v
smash,0,0.5,v
smash,0,0.25,v
smash,0,0,n
smash,0,0,n
smash,0,0,n
smash,0,0,r
smash,0,0,v
smash,0,0,v
smash,0,0,v
smash,0,0,v
smash,0,0,v
smash,0,0,v
smash_hit,0.125,0,n
smash_up,0,0.75,v
smashed,0,0,a
smasher,0.625,0,n
smasher,0.25,0,n
smasher,0,0,n
smashing,0.875,0,a
smashing,0,0,n
smashingly,0,0,r
smash-up,0,0,n
smatter,0.375,0.125,v
smatter,0,0.125,v
smatter,0,0,v
smattering,0,0.125,n
smattering,0,0,n
smear,0.5,0.125,v
smear,0,0.625,n
smear,0,0.625,v
smear,0,0.25,n
smear,0,0.125,v
smear,0,0,n
smear,0,0,n
smear,0,0,v
smear_test,0,0,n
smear_word,0.5,0,n
smegma,0,0,n
smell,0.25,0.25,v
smell,0,0.875,v
smell,0,0,n
smell,0,0,n
smell,0,0,n
smell,0,0,n
smell,0,0,n
smell,0,0,v
smell,0,0,v
smell,0,0,v
smell_out,0.375,0.125,v
smell_out,0.25,0.25,v
smell_up,0,0.75,v
smelling,0,0,a
smelling,0,0,n
smelling_bottle,0,0.25,n
smelling_salts,0,0,n
smelly,0,0.75,a
smelt,0,0.125,v
smelt,0,0,n
smelt,0,0,n
smelter,0,0,n
smeltery,0,0,n
smetana,0,0,n
smew,0,0,n
smidge,0.125,0,n
smidgen,0.125,0,n
smidgeon,0.125,0,n
smidgin,0.125,0,n
smilacaceae,0,0.625,n
smilax,0,0.125,n
smilax,0,0,n
smilax_aspera,0,0,n
smilax_rotundifolia,0,0,n
smile,0.125,0,n
smile,0,0,v
smile,0,0,v
smiledon,0,0,n
smiledon_californicus,0,0,n
smiler,0,0,n
smiler,0,0,n
smiley,0,0,n
smiling,0.5,0.375,a
smiling,0.125,0,n
smilingly,0.25,0,r
smilo,0,0,n
smilo_grass,0,0,n
smirch,0.5,0.125,v
smirch,0,0.25,n
smirch,0,0.125,v
smirch,0,0,n
smirk,0.375,0,v
smirk,0.25,0.625,n
smirker,0,0.25,n
smitane,0,0,n
smite,0,0.875,v
smite,0,0,v
smite,0,0,v
smith,0.125,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smith,0,0,n
smithereens,0,0,n
smithy,0,0,n
smitten,0.75,0,a
smitten,0,0.375,a
smitty_stevens,0,0,n
smock,0,0,n
smock,0,0,v
smocking,0,0,n
smog,0,0,n
smogginess,0,0,n
smoggy,0,0,a
smoke,0.125,0.25,n
smoke,0,0.125,n
smoke,0,0,n
smoke,0,0,n
smoke,0,0,n
smoke,0,0,n
smoke,0,0,n
smoke,0,0,n
smoke,0,0,v
smoke,0,0,v
smoke_alarm,0,0,n
smoke_bomb,0,0,n
smoke_bush,0,0,n
smoke_bush,0,0,n
smoke_grenade,0,0,n
smoke_hole,0,0,n
smoke_out,0,0,v
smoke_screen,0,0,n
smoke_screen,0,0,n
smoke_tree,0,0,n
smoke_tree,0,0,n
smoke-cured,0,0,a
smoked,0,0,a
smoked_eel,0,0,n
smoked_haddock,0,0,n
smoked_herring,0,0,n
smoked_mackerel,0,0,n
smoked_salmon,0,0,n
smoke-dried,0,0,a
smoke-filled,0,0,a
smoke-free,0.5,0,a
smokehouse,0,0,n
smokeless,0.125,0,a
smokeless_powder,0,0,n
smoker,0.125,0,n
smoker,0,0,n
smoker,0,0,n
smokescreen,0,0,n
smokescreen,0,0,n
smokestack,0,0,n
smoking,0.125,0,a
smoking,0,0,n
smoking,0,0,n
smoking_car,0,0,n
smoking_carriage,0,0,n
smoking_compartment,0,0,n
smoking_gun,0,0,n
smoking_jacket,0,0,n
smoking_mixture,0,0,n
smoking_room,0,0,n
smoky,0,0.5,a
smoky,0,0.25,a
smoky_quartz,0,0.125,n
smolder,0.5,0,v
smolder,0,0.375,v
smolder,0,0,n
smoldering,0.5,0.25,a
smolderingly,0,0.25,r
smolensk,0,0,n
smollett,0,0,n
smooch,0.5,0,n
smooch,0,0,v
smooching,0.125,0.375,n
smooth,0.625,0.375,a
smooth,0.625,0,v
smooth,0.5,0,a
smooth,0.25,0,a
smooth,0.125,0.375,a
smooth,0.125,0.375,a
smooth,0.125,0.125,a
smooth,0,0.125,a
smooth,0,0,a
smooth,0,0,n
smooth,0,0,v
smooth,0,0,v
smooth_alder,0,0,n
smooth_aster,0,0,n
smooth_bark_kauri,0,0,n
smooth_crabgrass,0,0,n
smooth_darling_pea,0,0,n
smooth_dogfish,0,0,n
smooth_earthball,0,0,n
smooth_green_snake,0,0,n
smooth_hammerhead,0,0.375,n
smooth_lip_fern,0,0,n
smooth_muscle,0,0.375,n
smooth_muscle,0,0,n
smooth_muscle_cell,0,0,n
smooth_out,0.625,0,v
smooth_over,0,0,v
smooth_plane,0,0,n
smooth_softshell,0,0,n
smooth_sumac,0,0,n
smooth_winterberry_holly,0,0,n
smooth_woodsia,0,0,n
smoothbark,0,0,n
smooth-bodied,0,0.25,a
smoothbore,0,0.5,a
smoothbore,0,0,n
smoothed,0.25,0,a
smoothen,0,0,v
smoothen,0,0,v
smoothen,0,0,v
smoothened,0.25,0,a
smoother,0,0,n
smooth-faced,0.125,0.125,a
smooth-haired,0,0.75,a
smooth-haired_fox_terrier,0,0,n
smoothhound,0,0,n
smoothhound_shark,0,0,n
smoothie,0.625,0,n
smoothie,0,0,n
smoothing_iron,0,0,n
smoothing_plane,0,0,n
smooth-leaved_elm,0,0,n
smoothly,0.125,0,r
smoothly,0.125,0,r
smoothness,0.75,0,n
smoothness,0.625,0.125,n
smoothness,0.625,0.125,n
smoothness,0,0.125,n
smoothness,0,0,n
smooth-shaven,0,0,a
smooth-shelled,0,0,a
smooth-skinned,0.25,0,a
smooth-spoken,0.375,0.125,a
smooth-textured,0.125,0,a
smooth-tongued,0,0,a
smoothy,0.625,0,n
smorgasbord,0,0,n
smorgasbord,0,0,n
smother,0.125,0.125,v
smother,0,0.125,n
smother,0,0.125,v
smother,0,0,n
smother,0,0,v
smother,0,0,v
smother,0,0,v
smothered,0.125,0.375,a
smothered,0,0,a
smotherer,0,0,n
smothering,0.125,0.375,a
smoulder,0.5,0,v
smoulder,0,0.375,v
smoulder,0,0,n
smouldering,0.5,0.25,a
smoulderingly,0,0.25,r
smsgt,0,0,n
smudge,0,0.25,n
smudge,0,0.125,n
smudge,0,0,v
smudgy,0,0.75,a
smug,0.25,0.5,a
smuggle,0,0.375,v
smuggled,0,0,a
smuggler,0,0.25,n
smuggling,0,0,n
smugly,0.375,0,r
smugness,0.375,0.5,n
smut,0.125,0.25,n
smut,0,0.75,v
smut,0,0.375,v
smut,0,0.25,n
smut,0,0.25,v
smut,0,0,n
smut,0,0,n
smut,0,0,n
smut,0,0,v
smut_fungus,0,0.25,n
smut_grass,0,0,n
smutch,0,0,v
smuts,0,0,n
smuttily,0.25,0,r
smuttiness,0,0.625,n
smuttiness,0,0.125,n
smutty,0.125,0.75,a
smutty,0,0.75,a
smyrna,0,0,n
smyrnium,0,0,n
smyrnium_olusatrum,0,0,n
sn,0,0,n
snack,0,0,n
snack,0,0,v
snack_bar,0,0,n
snack_counter,0,0,n
snack_food,0,0,n
snacker,0,0,n
snaffle,0,0.25,n
snaffle,0,0,v
snaffle,0,0,v
snaffle_bit,0,0.25,n
snafu,0.375,0.125,a
snafu,0,0.125,v
snafu,0,0,n
snag,0.25,0,v
snag,0,0,n
snag,0,0,n
snag,0,0,n
snag,0,0,n
snag,0,0,v
snag,0,0,v
snail,0,0,n
snail,0,0,n
snail,0,0,v
snail_bean,0,0,n
snail_butter,0,0.125,n
snail_darter,0,0,n
snail_flower,0,0,n
snail_mail,0.125,0.125,n
snailfish,0,0,n
snailflower,0,0,n
snail-flower,0,0,n
snake,0,0.375,n
snake,0,0.25,n
snake,0,0.25,n
snake,0,0.125,v
snake,0,0,n
snake,0,0,n
snake,0,0,v
snake,0,0,v
snake_charmer,0,0,n
snake_dance,0,0,n
snake_dance,0,0,n
snake_doctor,0,0,n
snake_eyes,0.25,0,n
snake_feeder,0,0,n
snake_fence,0,0,n
snake_fern,0,0,n
snake_god,0,0,n
snake_in_the_grass,0,0.25,n
snake_mackerel,0,0,n
snake_muishond,0,0,n
snake_oil,0,0,n
snake_oil,0,0,n
snake_palm,0,0,n
snake_pit,0,0.375,n
snake_pit,0,0.25,n
snake_plant,0,0.125,n
snake_polypody,0,0,n
snake_river,0,0,n
snake_venom,0,0.25,n
snake_wood,0,0,n
snakeberry,0,0,n
snakebird,0,0,n
snakebite,0,0.375,n
snakeblenny,0,0,n
snakefish,0,0,n
snake-fish,0,0,n
snakefly,0,0,n
snake-haired,0,0,a
snakehead,0,0,n
snake-head,0,0,n
snakelike,0,0,a
snake-rail_fence,0,0,n
snakeroot,0,0,n
snakeroot,0,0,n
snakes_and_ladders,0,0,n
snake's_head_fritillary,0,0,n
snakeweed,0,0,n
snakewood,0,0,n
snaky,0,0,a
snap,0.375,0,n
snap,0.125,0,n
snap,0.125,0,v
snap,0.125,0,v
snap,0,0.125,n
snap,0,0.125,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,n
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap,0,0,v
snap_at,0,0,v
snap_back,0,0,v
snap_bean,0.375,0,n
snap_brim,0,0,n
snap_fastener,0,0,n
snap_line,0,0,n
snap_off,0,0,v
snap_pea,0,0,n
snap_ring,0,0,n
snap_roll,0,0,n
snap_up,0,0,v
snap_willow,0,0,n
snap-brim_hat,0,0,n
snapdragon,0,0,n
snapline,0,0,n
snapper,0.125,0,n
snapper,0,0,n
snapper,0,0,n
snapper,0,0,n
snapper,0,0,n
snapper,0,0,n
snapping_beetle,0,0,n
snapping_shrimp,0,0,n
snapping_turtle,0,0,n
snappish,0.25,0.5,a
snappishly,0,0.25,r
snappishness,0,0.5,n
snappy,0.375,0.125,a
snappy,0.375,0,a
snappy,0.375,0,a
snappy,0.25,0.5,a
snappy,0.125,0.125,a
snapshot,0,0,n
snapshot_program,0,0,n
snare,0.25,0.25,n
snare,0,0.125,v
snare,0,0,n
snare,0,0,n
snare,0,0,n
snare,0,0,n
snare,0,0,v
snare_drum,0,0,n
snarer,0,0,n
snarf,0,0.125,v
snarl,0,0.25,n
snarl,0,0.25,n
snarl,0,0,n
snarl,0,0,v
snarl,0,0,v
snarl,0,0,v
snarl,0,0,v
snarl_up,0,0,v
snarled,0,0,a
snarl-up,0,0,n
snarly,0,0,a
snatch,0.125,0,v
snatch,0,0.125,n
snatch,0,0.125,v
snatch,0,0,n
snatch,0,0,n
snatch,0,0,n
snatch,0,0,n
snatch,0,0,v
snatch_block,0,0,n
snatch_up,0.125,0,v
snatcher,0.125,0,n
snatcher,0,0,n
snazzy,0.25,0,a
snead,0,0,n
sneak,0.625,0,a
sneak,0.25,0,n
sneak,0.125,0.125,n
sneak,0.125,0,v
sneak,0,0.125,v
sneak,0,0,n
sneak,0,0,v
sneak,0,0,v
sneak_away,0.125,0,v
sneak_in,0,0.25,v
sneak_in,0,0,v
sneak_off,0.125,0,v
sneak_out,0.125,0,v
sneak_preview,0,0,n
sneak_thief,0,0.125,n
sneak_up,0,0,v
sneaker,0,0,n
sneaker,0,0,n
sneakily,0.25,0,r
sneakiness,0.5,0,n
sneaking,0.375,0.125,a
sneakingly,0.25,0,r
sneaky,0.625,0,a
sneaky,0.25,0.5,a
sneer,0.125,0,v
sneer,0,0.25,n
sneer,0,0.125,v
sneer,0,0,n
sneerer,0,0,n
sneering,0.125,0.75,a
sneeringly,0.25,0,r
sneeze,0,0,n
sneeze,0,0,v
sneezer,0,0,n
sneezeweed,0,0.375,n
sneezeweed_yarrow,0,0,n
sneezewort,0,0,n
sneezing,0,0,n
sneezy,0.5,0.125,a
snellen,0,0,n
snellen_chart,0,0,n
snellen_test,0,0,n
snick,0,0,n
snick,0,0,n
snick,0,0,v
snick,0,0,v
snicker,0.125,0,n
snicker,0,0,v
snickersnee,0,0,n
snide,0.125,0.75,a
snidely,0.25,0,r
sniff,0,0,n
sniff,0,0,v
sniff,0,0,v
sniff_out,0.375,0.125,v
sniffer,0,0,n
sniffle,0,0.375,v
sniffle,0,0,n
sniffle,0,0,v
sniffler,0,0,n
sniffly,0,0.625,a
sniffy,0.625,0.25,a
snifter,0,0,n
snigger,0.125,0,n
snigger,0,0,v
snip,0,0,n
snip,0,0,n
snip,0,0,v
snip,0,0,v
snip_off,0,0,v
snipe,0.25,0.125,v
snipe,0,0,n
snipe,0,0,n
snipe,0,0,v
snipe,0,0,v
snipe_hunt,0,0,n
snipefish,0,0,n
sniper,0,0,n
sniper_rifle,0.375,0,n
snippet,0,0,n
snipping,0,0,n
snips,0,0,n
snit,0,0.25,n
snitch,0,0.25,v
snitch,0,0,n
snitch,0,0,v
snitcher,0,0.125,n
snitcher,0,0,n
snivel,0.375,0.125,n
snivel,0.125,0,v
snivel,0,0.375,v
snivel,0,0,n
snivel,0,0,v
sniveler,0,0,n
sniveling,0.375,0.125,n
sniveller,0,0.125,n
snob,0,0.125,n
snobbery,0,0.375,n
snobbish,0,0,a
snobbishly,0.25,0,r
snobbishness,0,0.375,n
snobbism,0,0.375,n
snobby,0,0,a
sno-cat,0.375,0,n
snoek,0,0,n
snog,0,0,v
snogging,0,0,n
snood,0,0,n
snook,0,0,n
snooker,0,0.5,v
snooker,0,0,n
snooker,0,0,v
snooker_table,0,0,n
snoop,0,0,n
snoop,0,0,v
snooper,0,0,n
snoopiness,0,0.625,n
snoopy,0,0.25,a
snoopy,0,0,n
snoot,0,0.125,n
snoot,0,0,n
snootily,0.25,0,r
snootiness,0.125,0.75,n
snooty,0.125,0.75,a
snooze,0,0.375,n
snooze,0,0,v
snore,0,0,n
snore,0,0,n
snore,0,0,v
snorer,0,0,n
snoring,0,0,n
snorkel,0,0,n
snorkel,0,0,n
snorkel,0,0,v
snorkel_breather,0,0,n
snorkel_diving,0,0,n
snorkeling,0,0,n
snort,0.125,0,n
snort,0,0.25,v
snort,0,0.125,n
snort,0,0,v
snort,0,0,v
snort,0,0,v
snorter,0.375,0,n
snorter,0,0.625,n
snorter,0,0,n
snorting,0,0,n
snorty,0,0.625,a
snot,0,0.25,n
snot,0,0.125,n
snot-nosed,0.125,0.75,a
snot-nosed,0,0.875,a
snotty,0.125,0.75,a
snotty,0,0.875,a
snotty-nosed,0.25,0.5,a
snout,0,0,n
snout,0,0,n
snout,0,0,n
snout_beetle,0,0,n
snow,0.5,0,v
snow,0,0,n
snow,0,0,n
snow,0,0,n
snow,0,0,n
snow,0,0,v
snow_bank,0,0,n
snow_blower,0,0,n
snow_bunting,0,0,n
snow_chain,0,0,n
snow_eater,0,0,n
snow_flurry,0,0,n
snow_goose,0,0,n
snow_gum,0,0,n
snow_job,0.125,0.125,n
snow_leopard,0,0,n
snow_lily,0,0,n
snow_line,0,0,n
snow_mist,0,0,n
snow_mushroom,0,0,n
snow_orchid,0,0,n
snow_pea,0.125,0,n
snow_pea,0,0,n
snow_plant,0,0,n
snow_thrower,0,0,n
snow_tire,0,0,n
snow_trillium,0,0,n
snowball,0,0,n
snowball,0,0,n
snowball,0,0,n
snowball,0,0,n
snowball,0,0,v
snowball,0,0,v
snowbank,0,0,n
snowbell,0,0,n
snowberry,0,0,n
snowbird,0,0,n
snowbird,0,0,n
snowbird,0,0,n
snow-blind,0,0,a
snow-blind,0,0,v
snow-blinded,0,0,a
snowblindness,0,0,n
snow-blindness,0,0,n
snowboard,0,0,n
snowboard,0,0,v
snowboarder,0,0,n
snowboarding,0,0,n
snowbound,0,0,a
snowcap,0,0,n
snow-capped,0,0,a
snow-clad,0,0.25,a
snow-covered,0,0.25,a
snowdrift,0,0,n
snowdrop,0,0,n
snowdrop_anemone,0,0,n
snowdrop_tree,0,0,n
snowdrop_windflower,0,0,n
snowfall,0,0,n
snowfield,0,0,n
snowflake,0,0,n
snowflake,0,0,n
snow-in-summer,0,0,n
snow-in-summer,0,0,n
snowman,0,0,n
snowmobile,0,0,n
snowmobile,0,0,v
snow-on-the-mountain,0,0,n
snowplough,0,0,n
snowplow,0,0,n
snowshoe,0,0,n
snowshoe,0,0,v
snowshoe_hare,0,0,n
snowshoe_rabbit,0,0,n
snowstorm,0.25,0,n
snowsuit,0,0,n
snow-white,0,0,a
snowy,0.375,0,a
snowy,0,0.25,a
snowy,0,0,a
snowy_egret,0,0,n
snowy_heron,0,0,n
snowy_orchid,0,0,n
snowy_tree_cricket,0,0,n
snp,0,0,n
snub,0.125,0.875,v
snub,0,0.5,v
snub,0,0,a
snub,0,0,n
snub,0,0,n
snub-nosed,0.125,0,a
snuff,0,0.125,v
snuff,0,0,a
snuff,0,0,n
snuff,0,0,n
snuff,0,0,n
snuff,0,0,n
snuff,0,0,v
snuff_it,0,0,v
snuff_out,0,0,v
snuff_out,0,0,v
snuff_user,0,0,n
snuffbox,0,0,n
snuffbox_fern,0,0,n
snuff-brown,0,0,a
snuff-color,0,0,n
snuff-colour,0,0,n
snuffer,0,0,n
snuffer,0,0,n
snuffer,0,0,n
snuffers,0,0,n
snuffle,0,0.375,v
snuffle,0,0.125,v
snuffle,0,0,n
snuffle,0,0,v
snuffler,0,0,n
snuffling,0,0.625,a
snuffly,0,0.625,a
snug,0.375,0.25,a
snug,0.375,0,a
snug,0.125,0,a
snug,0,0,a
snug,0,0,n
snuggery,0,0,n
snuggle,0.25,0,n
snuggle,0.25,0,v
snuggle,0,0,v
snuggled,0,0,a
snuggling,0.125,0.375,n
snugly,0,0,r
snugly,0,0,r
snugly,0,0,r
snugness,0.125,0,n
so,0,0,n
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so,0,0,r
so_far,0.25,0,r
so_far,0,0,r
so_far,0,0,r
so_long,0,0,n
so_to_speak,0.125,0,r
so_to_speak,0,0,r
soak,0.125,0.25,v
soak,0,0.5,v
soak,0,0,n
soak,0,0,n
soak,0,0,v
soak,0,0,v
soak,0,0,v
soak,0,0,v
soak,0,0,v
soak,0,0,v
soak,0,0,v
soak_through,0,0,v
soak_up,0,0,v
soak_up,0,0,v
soakage,0,0,n
soaked,0,0,a
soaker,0,0,n
soaker,0,0,n
soaking,0,0.125,r
soaking,0,0,n
soaking,0,0,n
soaking,0,0,n
soaking_up,0,0,n
so-and-so,0,0,n
soap,0,0,n
soap,0,0,n
soap,0,0,n
soap,0,0,v
soap_bubble,0,0,n
soap_dish,0,0,n
soap_dispenser,0,0,n
soap_film,0,0,n
soap_flakes,0,0,n
soap_opera,0,0,n
soap_pad,0,0,n
soap_powder,0,0,n
soap_tree,0,0,n
soapberry,0,0,n
soapberry_family,0,0,n
soapberry_tree,0,0,n
soapberry_vine,0,0,n
soapbox,0,0,n
soapbox,0,0,n
soapfish,0,0,n
soapiness,0.375,0.375,n
soaprock,0,0,n
soap-rock,0,0,n
soapstone,0,0,n
soapsuds,0,0,n
soapweed,0,0,n
soap-weed,0,0,n
soapwort,0,0,n
soapwort_gentian,0,0,n
soapy,0.25,0.5,a
soapy,0.25,0.25,a
soar,0,0,n
soar,0,0,v
soar,0,0,v
soar,0,0,v
soar,0,0,v
soar,0,0,v
soar_up,0,0,v
soar_upwards,0,0,v
soaring,0.375,0,a
soaring,0,0,a
soaring,0,0,n
soave,0,0,n
sob,0.125,0.25,n
sob,0,0.625,n
sob,0,0.25,n
sob,0,0.25,v
sob_sister,0,0,n
sob_story,0.125,0,n
sob_stuff,0.125,0,n
sobbing,0.125,0.25,n
sobbingly,0,0,r
sober,0.25,0.375,a
sober,0.25,0.25,a
sober,0,0.625,a
sober,0,0.375,v
sober,0,0.375,v
sober,0,0.25,a
sober,0,0,v
sober_up,0,0.375,v
sober_up,0,0,v
sobering,0.125,0.375,a
soberly,0.125,0,r
soberness,0.5,0,n
soberness,0.125,0.125,n
sobersided,0,0.25,a
sobersides,0.125,0,n
sobralia,0,0,n
sobriety,0.5,0,n
sobriety,0.375,0.25,n
sobriety,0.125,0.125,n
sobriety,0,0,n
sobriquet,0,0,n
socage,0,0.125,n
so-called,0,0.25,a
soccer,0,0,n
soccer_ball,0,0,n
soccer_player,0,0,n
sociability,0.125,0.5,n
sociable,0.75,0,a
sociable,0.625,0.125,a
sociable,0,0,n
sociableness,0.125,0.5,n
sociably,0.25,0,r
sociably,0.125,0,r
social,0.125,0.25,a
social,0,0,a
social,0,0,a
social,0,0,a
social,0,0,a
social,0,0,a
social,0,0,n
social_action,0,0,n
social_activity,0,0,n
social_affair,0.25,0,n
social_anthropologist,0.125,0,n
social_anthropology,0,0,n
social_assistance,0,0,n
social_class,0,0,n
social_climber,0.375,0,n
social_club,0,0,n
social_contract,0,0,n
social_control,0,0,n
social_dancer,0,0,n
social_dancing,0,0,n
social_democracy,0,0,n
social_democratic_party,0,0,n
social_development_commission,0,0,n
social_disease,0.125,0,n
social_drinker,0,0,n
social_event,0,0,n
social_function,0,0,n
social_gathering,0.25,0,n
social_group,0,0,n
social_insect,0,0,n
social_insurance,0,0,n
social_intercourse,0,0,n
social_lion,0,0,n
social_movement,0,0,n
social_occasion,0,0,n
social_organisation,0,0,n
social_organization,0,0,n
social_phobia,0,0,n
social_policy,0,0,n
social_process,0,0,n
social_psychology,0,0,n
social_rank,0,0,n
social_reformer,0.125,0.375,n
social_relation,0,0,n
social_science,0,0,n
social_scientist,0,0,n
social_season,0.125,0,n
social_secretary,0,0,n
social_security,0,0,n
social_security_administration,0,0,n
social_security_number,0,0,n
social_service,0,0,n
social_station,0,0,n
social_status,0,0,n
social_stratification,0,0,n
social_structure,0,0,n
social_system,0,0,n
social_unit,0,0,n
social_welfare,0.125,0,n
social_work,0,0.75,n
social_worker,0,0,n
socialisation,0.375,0,n
socialisation,0,0,n
socialisation,0,0,n
socialise,0,0,v
socialise,0,0,v
socialise,0,0,v
socialise,0,0,v
socialised,0,0,a
socialiser,0,0,n
socialising,0,0,n
socialism,0,0,n
socialism,0,0,n
socialist,0,0,a
socialist,0,0,n
socialist_economy,0,0,n
socialist_labor_party,0,0,n
socialist_party,0,0,n
socialist_people's_libyan_arab_jamahiriya,0,0,n
socialist_republic_of_vietnam,0,0,n
socialistic,0,0,a
socialite,0,0,n
sociality,0,0,n
socialization,0.375,0,n
socialization,0,0,n
socialization,0,0,n
socialize,0,0,v
socialize,0,0,v
socialize,0,0,v
socialize,0,0,v
socialized,0,0,a
socializer,0,0,n
socializing,0,0,n
socially,0,0,r
socially,0,0,r
societal,0,0,a
society,0,0,n
society,0,0,n
society,0,0,n
society,0,0,n
society_islands,0,0,n
society_of_friends,0,0,n
society_of_jesus,0,0,n
socinian,0.125,0,n
socinus,0,0,n
sociobiologic,0,0,a
sociobiological,0,0,a
sociobiologically,0.25,0,r
